시도교육청코드,시도교육청명,행정표준코드,학교명,영문학교명,학교종류명,시도명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반전문구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일자
C10,부산광역시교육청,7150277,부산배화학교,Busan Baehwa School,특수학교,부산광역시,부산광역시교육청,공립,48237 ,부산광역시 수영구 연수로310번길 73,(망미동/ 부산배화학교),051-760-2500,http://baehwa.sc.kr,남여공학,051-757-8548,,N,일반계,,전기,주간,19550919,19550919,20230709
C10,부산광역시교육청,7150420,부산백양고등학교,Busan Baekyang High School,고등학교,부산광역시,부산광역시교육청,공립,46637 ,부산광역시 북구 백양대로1016번길 64,(구포동/ 부산백양고등학교),051-600-6500,http://www.baekyang.hs.kr,남여공학,051-600-6555,일반고,N,일반계,,전기,주간,19550701,19550701,20230615
C10,부산광역시교육청,7150533,부산보건고등학교,Busan Healthcare High School,고등학교,부산광역시,부산광역시교육청,사립,49079 ,부산광역시 영도구 절영로 163,(영선동4가/부산보건고등학교),051-418-9254,http://busanhc.com,남여공학,051-418-9264,특성화고,N,전문계,,전기,주간,19721226,19721226,20230615
C10,부산광역시교육청,7150238,부산산업학교,Pusan Industrial School,각종학교(고),부산광역시,부산광역시교육청,공립,46941 ,부산광역시 사상구 백양대로768번길 64,(덕포동/ 부산산업학교),051-309-8114,http://www.sanup.hs.kr,남여공학,051-309-8110,특성화고,N,전문계,,전기,주간,19910301,19910510,20230615
C10,부산광역시교육청,7191202,부산삼육초등학교,Busan Sahmyook Elementary School,초등학교,부산광역시,부산광역시동래교육지원청,사립,46213 ,부산광역시 금정구 금정도서관로 17,(청룡동),051-442-3691,www.bs36.com,남여공학,051-442-3696,,N,일반계,,전기,주간,19490604,19490604,20231008
C10,부산광역시교육청,7150105,부산서여자고등학교,BUSAN SEO GIRLS` HIGH SCHOOL,고등학교,부산광역시,부산광역시교육청,공립,49215 ,부산광역시 서구 보수대로 202-6,(동대신동2가/ 부산서여자고등학교),051-248-1561,http://www.seo-gh.hs.kr,여,051-248-1566,일반고,N,일반계,,전기,주간,19830120,19830120,20230615
C10,부산광역시교육청,7181086,부산서중학교,Busanseo Middle School,중학교,부산광역시,부산광역시남부교육지원청,공립,48799 ,부산광역시 동구 홍곡남로 29,(수정동/부산서중학교),051-440-3800,http://busanseo.ms.kr,남,051-441-7085,  ,N,일반계,,전기,주간,19460702,19460702,20230615
C10,부산광역시교육청,7150432,부산성우학교,Busan Sung Woo School,특수학교,부산광역시,부산광역시교육청,사립,46030 ,부산광역시 기장군 장안읍 대룡2길 45,(장안읍/부산성우학교),051-911-1000,http://sungwoo.sc.kr,남여공학,051-727-0845,,N,일반계,,전기,주간,20080130,20080422,20230705
C10,부산광역시교육청,7150659,부산센텀여자고등학교,Busan Centum Girls High School,고등학교,부산광역시,부산광역시교육청,사립,48064 ,부산광역시 해운대구 해운대로469번길 50-1,(우동/ 부산센텀여자고등학교),051-731-3508,http://school.busanedu.net/busan-cg-h/main.do,여,051-742-9451,일반고,N,일반계,,후기,주간,20040301,20040301,20230615
C10,부산광역시교육청,7150658,부산소프트웨어마이스터고등학교,Busan Software Meister High School,고등학교,부산광역시,부산광역시교육청,공립,46708 ,부산광역시 강서구 가락대로 1393,(봉림동/ 부산소프트웨어마이스터고등학교),051-971-2153,http://www.bssm.hs.kr,남여공학,051-971-2061,특목고,N,전문계,,전기,주간,19700326,19700326,20230615
C10,부산광역시교육청,7150376,부산솔빛학교,Busan Solvit Special School,특수학교,부산광역시,부산광역시교육청,공립,46908 ,부산광역시 사상구 삼덕로5번길 171,(삼락동/ 부산솔빛학교),051-319-9000,http://www.solvit.sc.kr,남여공학,051-305-4591,,N,일반계,,후기,주간,20030901,20030901,20230705
C10,부산광역시교육청,7211017,부산수영중학교,Busan Suyeong Middle School,중학교,부산광역시,부산광역시해운대교육지원청,공립,48259 ,부산광역시 수영구 호암로38,(광안동/ 부산수영중학교),051-760-7700,http://www.suyeong.ms.kr,남여공학,051-753-6592,  ,N,일반계,,전기,주간,19550620,19550620,20230615
C10,부산광역시교육청,7171099,부산알로이시오초등학교,Aloysius Elementary School,초등학교,부산광역시,부산광역시서부교육지원청,사립,49260 ,부산광역시 서구 천해로13번길 16-9,(암남동/ 알로이시오초등학교),051-231-6580,http://www.aloysius-bs.es.kr,남여공학,051-231-6375,  ,N,,,전기,주간,20100301,20100301,20230615
C10,부산광역시교육청,7150106,부산여자고등학교,Busan Girls High School,고등학교,부산광역시,부산광역시교육청,공립,49315 ,부산광역시 사하구 낙동대로520번길 36,/ 부산여자고등학교 (하단동),051-200-0301,http://busan-gh.hs.kr,여,051-200-0351,일반고,N,일반계,,전기,주간,19451001,19451001,20230615
C10,부산광역시교육청,7150207,부산여자상업고등학교,Busan Girls` Commercial High School,고등학교,부산광역시,부산광역시교육청,사립,48239 ,부산광역시 수영구 금련로 43,(망미동/ 부산여자상업고등학교),051-7976-700,http://psgch.hs.kr,여,051-7976-801,특성화고,N,전문계,,전기,주간,19531113,19531113,20231008
C10,부산광역시교육청,7171020,부산여자중학교,Busan Girls Middle School,중학교,부산광역시,부산광역시서부교육지원청,공립,49202 ,부산광역시 서구 보수대로 282-23,(서대신동3가/ 부산여자중학교),051-240-0910,http://busan-gm.ms.kr,여,051-248-1944,  ,N,일반계,,전기,주간,19451001,19451001,20230615
C10,부산광역시교육청,7150426,부산영상예술고등학교,Busan Visual Arts High School,고등학교,부산광역시,부산광역시교육청,공립,49072 ,부산광역시 영도구 영상길 100,/ 부산영상예술고등학교 (신선동3가),051-419-0322,http://visual.hs.kr/,남여공학,051-419-0329,특성화고,N,전문계,,전기,주간,19540910,19550425,20230615
C10,부산광역시교육청,7171021,부산영선중학교,Pusan Yeongseon Middle School,중학교,부산광역시,부산광역시서부교육지원청,공립,49072 ,부산광역시 영도구 영상길 83,/ 부산영선중학교 (신선동3가),051-413-5607,http://yeongseon.ms.kr,남여공학,051-418-7317,  ,N,일반계,,전기,주간,19530501,19530501,20230615
C10,부산광역시교육청,7150673,부산예빛학교,Busan Yebit School,각종학교(고),부산광역시,부산광역시교육청,공립,46047 ,부산광역시 기장군 일광면 이화로 147,/ 부산예빛학교 (일광면/ 일광초등학교),051-715-6200,http://school.busanedu.net/yebit-h,남여공학,051-715-3373,,N,해당없음,,전기,주간,20221007,20230301,20230615
C10,부산광역시교육청,7150140,부산예술고등학교,Busan High School of Arts,고등학교,부산광역시,부산광역시교육청,사립,46252 ,부산광역시 금정구 체육공원로 20,/ 부산예술고등학교 (구서동/ 학교법인동래학원),051-514-1230,http://pusanarts.hs.kr,남여공학,051-516-5720,특목고,N,일반계,예술계열,전기,주간,19851230,19851230,20230615
C10,부산광역시교육청,7191043,부산예술중학교,Busan Middle School of Arts,중학교,부산광역시,부산광역시동래교육지원청,사립,46252 ,부산광역시 금정구 체육공원로 20,/ 부산예술중학교 (구서동/ 학교법인동래학원),82-51-518-4032,http://pusanarts.ms.kr,남여공학,82-51-518-4034,  ,N,일반계,,전기,주간,19980919,19980919,20230615
C10,부산광역시교육청,7150141,부산외국어고등학교,Pusan Foreign Language High School,고등학교,부산광역시,부산광역시교육청,사립,47583 ,부산광역시 연제구 고분로 144,/ 부산외국어고등학교 (연산동),051-850-1463,http://www.pfl.hs.kr,남여공학,051-867-5094,특목고,N,일반계,외국어계열,전기,주간,19850119,19850119,20230615
C10,부산광역시교육청,7150446,부산외국인학교,Busan Foreign School,외국인학교,부산광역시,부산광역시교육청,사립,48084 ,부산광역시 해운대구 대천로67번길 45,(좌동),051-747-7199,http://www.busanforeignschool.org,남여공학,051-747-9196,  ,N,,,전기,주간,20010423,20010423,20230615
C10,부산광역시교육청,7150403,부산은애학교,Eunae Special School,특수학교,부산광역시,부산광역시교육청,사립,46201 ,부산광역시 금정구 청룡예전로 107,(청룡동),051-508-0606,http://eunae.sc.kr/,남여공학,051-508-5544,,N,일반계,,전기,주간,19980217,19980921,20230705
C10,부산광역시교육청,7150532,부산일과학고등학교,Busanil Science High School,고등학교,부산광역시,부산광역시교육청,공립,49317 ,부산광역시 사하구 제석로 242,(당리동),051-290-6800,http://bsis.hs.kr,남여공학,051-290-6809,특목고,N,일반계,과학계열,전기,주간,20110502,20110502,20230615
C10,부산광역시교육청,7150450,부산일본인학교,Busan Japanese School,외국인학교,부산광역시,부산광역시교육청,사립,48285 ,부산광역시 수영구 민락로19번길 11,(민락동),051-753-4166,http://,남여공학,051-756-4815,  ,N,,,전기,주간,20010801,20010801,20230615
C10,부산광역시교육청,7150299,부산자동차고등학교,Busan automotive high school,고등학교,부산광역시,부산광역시교육청,공립,49480 ,부산광역시 사하구 하신중앙로3번나길 16,/ 부산자동차고등학교 (장림동/ 부산자동차고등학교),051-263-4825,www.automotive.hs.kr,남,051-265-9766,특목고,N,전문계,산업수요 맞춤형 고등학교,전기,주간,19941111,19941111,20230615
C10,부산광역시교육청,7150365,부산장안고등학교,Busan Jang-an High School,고등학교,부산광역시,부산광역시교육청,공립,46029 ,부산광역시 기장군 장안읍 장안고길 8-16,(장안읍/ 부산장안고등학교),051-720-1700,http://jang-an.hs.kr/,남여공학,051-727-5919,일반고,N,일반계,,전기,주간,19740105,19740105,20230615
C10,부산광역시교육청,7150177,부산전자공업고등학교,Busan Electronics Technical High School,고등학교,부산광역시,부산광역시교육청,공립,47707 ,부산광역시 동래구 금강로59번길 51,(온천동/ 부산전자공업고등학교),051-606-0200,http://kumgang.hs.kr/,남여공학,051-553-8224,특성화고,N,전문계,,전기,주간,19380301,19380301,20230615
C10,부산광역시교육청,7150435,부산전자공업고등학교부설전자계열공동실습소,,공동실습소,부산광역시,부산광역시교육청,공립,48456 ,부산광역시 남구 수영로 4,(문현동),051-553-0035,http://,남여공학,,99,N,전문계,,전기,주간,19950620,19850620,20230615
C10,부산광역시교육청,7150348,부산정보고등학교,PUSAN INFORMATION HIGH SCHOOL,고등학교,부산광역시,부산광역시교육청,사립,47119 ,부산광역시 부산진구 화지로 24,(양정동/ 부산정보고등학교),051-853-0871,http://psinfo.hs.kr,남여공학,051-853-0873,특성화고,N,전문계,,전기,주간,19500626,19500626,20230615
C10,부산광역시교육청,7150208,부산정보관광고등학교,Busan Information Tourism High School,고등학교,부산광역시,부산광역시교육청,사립,46305 ,부산광역시 금정구 동현로 37,(부곡동/ 부산정보관광고등학교),051-518-7922,http://www.pusan-ith.hs.kr/,남여공학,051-515-2043,특성화고,N,전문계,,전기,주간,19720114,19720114,20230615
C10,부산광역시교육청,7150107,부산중앙고등학교,Busanjungang High School,고등학교,부산광역시,부산광역시교육청,공립,48448 ,부산광역시 남구 진남로127번길 50,(대연동/ 부산중앙고등학교),051-209-7600,http://www.bjungang.hs.kr,남,051-643-8277,일반고,N,일반계,,전기,주간,19721226,19721226,20230615
C10,부산광역시교육청,7150108,부산중앙여자고등학교,Busan Jung-ang Girls High School,고등학교,부산광역시,부산광역시교육청,공립,47735 ,부산광역시 동래구 온천천로 131,(명륜동/부산중앙여자고등학교),051-555-0370,http://www.busan-jag.hs.kr,여,051-557-6586,일반고,N,일반계,,전기,주간,19720607,19720607,20230615
C10,부산광역시교육청,7171022,부산중앙여자중학교,Busan Jungang Girls Middle School,중학교,부산광역시,부산광역시서부교육지원청,공립,49209 ,부산광역시 서구 대신로 59-32,(서대신동3가/ 중앙여자중학교),051-255-0750,http://jungang-gm.ms.kr,여,051-255-1072,  ,N,일반계,,전기,주간,19600311,19600311,20230615
C10,부산광역시교육청,7211196,부산중앙중학교,Busan Jungang Middle School,중학교,부산광역시,부산광역시해운대교육지원청,공립,46022 ,부산광역시 기장군 정관읍 정관덕산길 73,(정관읍),051-720-8709,www.bsjungang.ms.kr,남여공학,051-727-8729,,N,일반계,,전기,주간,19600415,19600415,20230615
C10,부산광역시교육청,7181088,부산중학교,Busan Middle School,중학교,부산광역시,부산광역시남부교육지원청,공립,48802 ,부산광역시 동구 초량로40번길 29,(초량동),051-950-5700,http://school.busanedu.net/busan-m,남,051-950-5799,  ,N,일반계,,전기,주간,19451010,19451010,20230615
C10,부산광역시교육청,7150109,부산진고등학교,Busanjin High School,고등학교,부산광역시,부산광역시교육청,공립,47116 ,부산광역시 부산진구 성지로94번길 54,(초읍동/ 부산진고등학교),051-810-0500,www.pusanjin.hs.kr,남,051-810-0508,일반고,N,일반계,,전기,주간,19671005,19671005,20230615
C10,부산광역시교육청,7150142,부산진여자고등학교,Busanjin Girls High School,고등학교,부산광역시,부산광역시교육청,사립,47227 ,부산광역시 부산진구 양정로 48,(양정동/부산진여자고등학교),1599-5789,http://www.busanjin.hs.kr,여,051-852-0503,일반고,N,일반계,,전기,주간,19721229,19721229,20230615
C10,부산광역시교육청,7150178,부산진여자상업고등학교,BUSANJIN GIRLS` COMMERCIAL HIGH SCHOOL,고등학교,부산광역시,부산광역시교육청,공립,47228 ,부산광역시 부산진구 진남로 524,(양정동),051-850-3500,http://jin.hs.kr/,여,051-850-3549,특성화고,N,전문계,,전기,주간,19540921,19540921,20230615
C10,부산광역시교육청,7181089,부산진여자중학교,Busan Jin Girls Middle School,중학교,부산광역시,부산광역시남부교육지원청,공립,47309 ,부산광역시 부산진구 동성로 34,(전포동/ 부산진여자중학교),051-605-5601,http://busanjingm.ms.kr,여,051-605-5609,,N,일반계,,전기,주간,19530501,19530526,20230615
C10,부산광역시교육청,7181090,부산진중학교,Busanjin Middle School,중학교,부산광역시,부산광역시남부교육지원청,공립,47205 ,부산광역시 부산진구 시민공원로 50,(범전동/부산진중학교),051-808-1052,http://school.busanedu.net/busanjin-m,남,051-819-7994,  ,N,일반계,,전기,주간,19670908,19670908,20230615
C10,부산광역시교육청,7181033,부산진초등학교,Busanjin Elementary School,초등학교,부산광역시,부산광역시남부교육지원청,공립,47280 ,부산광역시 부산진구 범천로 30,(범천동/ 부산진초등학교),051-801-2800,http://pusanjin.es.kr,남여공학,051-801-2888,  ,N,일반계,,전기,주간,19070907,19070907,20230615
C10,부산광역시교육청,7150360,부산천사의학교,Busan Cheonsaeuy School,특수학교,부산광역시,부산광역시교육청,사립,49360 ,부산광역시 사하구 오작로88번길 30,/ 부산천사의학교 (괴정동),051-208-9497,https://school.busanedu.net/cheonsa-s/main.do,남여공학,051-206-0026,,N,일반계,,전기,주간,20010120,20010120,20230705
C10,부산광역시교육청,7150110,부산체육고등학교,Busan Sports High School,고등학교,부산광역시,부산광역시교육청,공립,49118 ,부산광역시 영도구 중리북로21번길 5,", 부산체육고등학교 (동삼동)",051-400-3005,http://busport.hs.kr,남여공학,051-403-5308,특목고,N,일반계,체육계열,전기,주간,19751114,19751114,20230615
C10,부산광역시교육청,7171184,부산체육중학교,Busan Sports Middle School,중학교,부산광역시,부산광역시서부교육지원청,공립,49118 ,부산광역시 영도구 중리북로21번길 5,/ 부산체육중학교 (동삼동),400-3090,http://busport.ms.kr,남여공학,400-3099,,N,일반계,,전기,주간,20121031,20130301,20230615
C10,부산광역시교육청,7150337,부산컴퓨터과학고등학교,Busan Computer Science High School,고등학교,부산광역시,부산광역시교육청,사립,48805 ,부산광역시 동구 초량로80번길 5,(초량동/ 부산 컴퓨터 과학 고등학교/ 선화여중),051-460-0500,www.pcs.hs.kr,남여공학,051-466-1787,특성화고,N,전문계,,전기,주간,19650224,19650224,20230615
C10,부산광역시교육청,7150547,부산한솔학교,School,특수학교,부산광역시,부산광역시교육청,공립,46765 ,부산광역시 강서구 명지오션시티2로 86,/ 부산한솔학교 (명지동),051-260-2800,http://hansol.sc.kr,남여공학,051-260-2899,,N,일반계,,전기,주간,20130301,20130301,20230705
C10,부산광역시교육청,7150737,부산항공고등학교,Seo-Busan Technical High School,고등학교,부산광역시,부산광역시교육청,공립,46940 ,부산광역시 사상구 백양대로768번길 115,"(덕포동, 서부산공업고등학교)",051-309-3100,http://www.sth.hs.kr,남여공학,051-309-3160,특성화고,N,전문계,,전기,주간,19960301,19961004,20230615
C10,부산광역시교육청,7150548,부산해마루학교,BUSAN HAEMARU SPECIAL SCHOOL,특수학교,부산광역시,부산광역시교육청,공립,46005 ,부산광역시 기장군 정관읍 모전로 23,(정관읍),051-720-0000,http://haemaru.sc.kr,남여공학,051-728-7451,,N,,,전기,주간,20130301,20130301,20230705
C10,부산광역시교육청,1192068,부산해사고등학교,Busan Maritime High School,고등학교,부산광역시,교육부,국립,49111 ,부산광역시 영도구 해양로 425,(동삼동),051-410-2000,http://www.maritime.hs.kr,남여공학,051-412-9261,특목고,N,전문계,산업수요 맞춤형 고등학교,전기,주간,19770830,19770830,20230615
C10,부산광역시교육청,7150278,부산혜남학교,Pusan Hyenam Special School,특수학교,부산광역시,부산광역시교육청,공립,48449 ,부산광역시 남구 진남로166번길 10-19,(대연동/ 부산혜남학교),051-640-2600,www.hyenam.sc.kr,남여공학,051-637-6059,,N,일반계,,전기,주간,19890125,19890125,20230709
C10,부산광역시교육청,7150279,부산혜성학교,Busan Hyeseong Special School,특수학교,부산광역시,부산광역시교육청,공립,48449 ,부산광역시 남구 진남로166번길 10-9,/ 부산혜성학교 (대연동),051-640-6700,http://hyeseong-s.sc.kr,남여공학,051-637-6221,,N,일반계,,전기,주간,19740115,19740508,20230705
C10,부산광역시교육청,7150336,부산혜송학교,Busan Hyesong Special School,특수학교,부산광역시,부산광역시교육청,공립,49263 ,부산광역시 서구 천마로50번길 1,(남부민동),051-600-6700,http://school.busanedu.net/hyesong-s-s/main.do,남여공학,051-600-6789,,N,일반계,,전기,주간,20000301,20000601,20230705
C10,부산광역시교육청,7150283,부산혜원학교,Busan Hyewon School,특수학교,부산광역시,부산광역시교육청,사립,46702 ,부산광역시 강서구 공항로 1319,(대저1동/ 부산혜원학교),051-7966-400,http://hyewon-s.sc.kr,남여공학,051-7966-445,,N,일반계,,전기,주간,19720524,19720701,20230709
C10,부산광역시교육청,7150447,부산화교소학교병설유치원,,외국인학교,부산광역시,부산광역시교육청,사립,,,,051-468-2845,http://www.bck1958.com,남여공학,,,N,,,전기,주간,20010723,20010723,20230615
C10,부산광역시교육청,7150449,부산화교중고등학교,,외국인학교,부산광역시,부산광역시교육청,사립,48818 ,부산광역시 동구 대영로243번길 61,(초량동/ 부산화교중.고등학교),051-467-0275,http://,남여공학,051-465-4556,  ,N,,,전기,주간,20010723,20010723,20230615
C10,부산광역시교육청,7181034,부암초등학교,Buam Elementary School,초등학교,부산광역시,부산광역시남부교육지원청,공립,47185 ,부산광역시 부산진구 신천대로263번길 26,(부암동/부암초등학교),051-816-2675,http://www.buam.es.kr,남여공학,051-806-2587,  ,N,일반계,,전기,주간,19720103,19720103,20230615
C10,부산광역시교육청,7150143,부일외국어고등학교,Puil Foreign Language High School,고등학교,부산광역시,부산광역시교육청,사립,49362 ,부산광역시 사하구 감천로73번길 36,/ 부일외국어고등학교 (감천동/ 부일외고 전자디자인고등학교),051-208-7405,http://www.puilschool.hs.kr,남여공학,051-208-7430,특목고,N,일반계,외국어계열,전기,주간,19940916,19940916,20230615
C10,부산광역시교육청,7150346,부일전자디자인고등학교,Buil Electronic Design High School,고등학교,부산광역시,부산광역시교육청,사립,49362 ,부산광역시 사하구 감천로73번길 36,(감천동/부일외고 전자디자인고등학교),051-208-7403,http://www.buil.hs.kr,남여공학,051-293-5773,특성화고,N,전문계,,전기,주간,19920630,19920630,20230615
C10,부산광역시교육청,7181035,부전초등학교,Bujeon Elementary School,초등학교,부산광역시,부산광역시남부교육지원청,공립,47282 ,부산광역시 부산진구 부전로65번길 25,/ 부전초등학교 (부전동),051-811-7800,http://www.pspujun.es.kr/,남여공학,051-811-7879,,N,일반계,,전기,주간,19660301,19660413,20230615
C10,부산광역시교육청,7150111,부흥고등학교,Buhung High School,고등학교,부산광역시,부산광역시교육청,공립,48107 ,부산광역시 해운대구 좌동순환로 248,(좌동/ 부흥고등학교),051-709-6115,http://www.buhungko.hs.kr,남여공학,051-702-3293,일반고,N,일반계,,전기,주간,19970113,19970113,20230615
C10,부산광역시교육청,7211015,부흥중학교,Buheung Middle School,중학교,부산광역시,부산광역시해운대교육지원청,공립,48077 ,부산광역시 해운대구 좌동순환로 226,(좌동/ 부흥중학교),051-709-2300,http://school.busanedu.net/buheung-m,남여공학,051-701-0176,  ,N,일반계,,전기,주간,19960301,19960301,20230615
C10,부산광역시교육청,7211055,부흥초등학교,Buhung Elementary School,초등학교,부산광역시,부산광역시해운대교육지원청,공립,48077 ,부산광역시 해운대구 좌동순환로 216,(좌동/ 부흥초등학교),051-703-0093,http://www.buhung.es.kr,남여공학,051-703-0993,  ,N,일반계,,전기,주간,19980901,19980901,20230615
C10,부산광역시교육청,7150371,분포고등학교,BUN-PO HIGH SCHOOL,고등학교,부산광역시,부산광역시교육청,공립,48516 ,부산광역시 남구 분포로 57,(용호동/ 분포고등학교),051-610-3311,http://www.bunpo.hs.kr,남여공학,051-611-0639,일반고,N,일반계,,전기,주간,20030301,20030301,20230615
C10,부산광역시교육청,7181091,분포중학교,Boonpo Middle School,중학교,부산광역시,부산광역시남부교육지원청,공립,48516 ,부산광역시 남구 분포로 51,(용호동/분포중학교),051-624-4222,http://www.boonpo.ms.kr/,남여공학,051-624-4447,  ,N,일반계,,전기,주간,20020301,20020301,20230615
C10,부산광역시교육청,7181036,분포초등학교,Bunpo Elementary School,초등학교,부산광역시,부산광역시남부교육지원청,공립,48516 ,부산광역시 남구 분포로 41,(용호동/ 분포초등학교),051-626-4251,http://www.bunpo.es.kr,남여공학,051-624-5186,,N,일반계,,전기,주간,20010901,20020406,20230615
C10,부산광역시교육청,7150144,브니엘고등학교,Peniel High School,고등학교,부산광역시,부산광역시교육청,사립,46251 ,부산광역시 금정구 체육공원로 154,(구서동/ 브니엘고등학교),051-582-6608,http://www.peniel.hs.kr,남,051-582-6615,일반고,N,일반계,,전기,주간,19630915,19630915,20230615
C10,부산광역시교육청,7150145,브니엘여자고등학교,Peniel Girls High School,고등학교,부산광역시,부산광역시교육청,사립,46251 ,부산광역시 금정구 체육공원로 154,", 브니엘여자고등학교 (구서동)",051-582-9181,http://ipeniel.hs.kr/,여,051-582-9183,일반고,N,일반계,,전기,주간,19960216,19960216,20230615
C10,부산광역시교육청,7150592,브니엘예술고등학교,Peniel High School of the Arts,고등학교,부산광역시,부산광역시교육청,사립,46251 ,부산광역시 금정구 체육공원로 154,(구서동/ 브니엘예술고등학교),051-513-9710,http://www.penielart.or.kr/,남여공학,051-513-0834,특목고,N,일반계,예술계열,전기,주간,19980919,19990301,20230615
C10,부산광역시교육청,7191199,브니엘예술중학교,Peniel Middle School Of The Arts,중학교,부산광역시,부산광역시동래교육지원청,사립,46251 ,부산광역시 금정구 체육공원로 154,(구서동),051-582-9177,http://peniel.ms.kr,남여공학,051-582-9123,  ,N,일반계,,전기,주간,19960301,19960301,20230615
C10,부산광역시교육청,7171063,사남초등학교,Sanam Elementary School,초등학교,부산광역시,부산광역시서부교육지원청,공립,49392 ,부산광역시 사하구 장평로 390,(괴정동/사남초등학교),051-220-0400,http://sanam.es.kr,남여공학,051-220-0498,  ,N,일반계,,전기,주간,19830301,19830301,20230615
C10,부산광역시교육청,7171064,사동초등학교,Busan Sadong Elementary School,초등학교,부산광역시,부산광역시서부교육지원청,공립,49322 ,부산광역시 사하구 승학로 129-2,(당리동/ 사동초등학교),051-200-3500,,남여공학,051-200-3599,,N,일반계,,전기,주간,19910219,19910501,20230702
C10,부산광역시교육청,7150425,사상고등학교,Sasang High School,고등학교,부산광역시,부산광역시교육청,공립,46953 ,부산광역시 사상구 강선로 24,(덕포동),051-366-9700,http://www.sasang.hs.kr,남,051-366-9789,자율고,N,일반계,,전기,주간,20070905,20080301,20230615
C10,부산광역시교육청,7201081,사상초등학교,Sasang Elementary School,초등학교,부산광역시,부산광역시북부교육지원청,공립,46954 ,부산광역시 사상구 운산로 65,(덕포동/사상초등학교),051-330-5300,http://sasang.es.kr/,남여공학,051-330-5388,,N,일반계,,전기,주간,19180401,19180401,20230615
C10,부산광역시교육청,7150112,사직고등학교,Sajik High School,고등학교,부산광역시,부산광역시교육청,공립,47871 ,부산광역시 동래구 쇠미로119번길 51,(사직동/ 사직고등학교),051-5900-303,http://www.sajik.hs.kr/,남여공학,051-5900-309,일반고,N,일반계,,전기,주간,19830120,19830102,20230615
C10,부산광역시교육청,7150146,사직여자고등학교,Sajik Girls` High School,고등학교,부산광역시,부산광역시교육청,사립,47873 ,부산광역시 동래구 쇠미로27번길 21,(사직동/사직여자고등학교),051-7923-800,http://www.sajik-g.hs.kr/,여,051-7923-808,일반고,N,일반계,,전기,주간,19861222,19861222,20230615
C10,부산광역시교육청,7191023,사직여자중학교,Sajik Girls Middle School,중학교,부산광역시,부산광역시동래교육지원청,공립,47873 ,부산광역시 동래구 사직로 91,(사직동/사직여자중학교),051-590-0800,www.sajik-g.ms.kr,여,051-501-9710,,N,일반계,,전기,주간,19761228,19771102,20230615
C10,부산광역시교육청,7191022,사직중학교,Sajik Middle School,중학교,부산광역시,부산광역시동래교육지원청,공립,47872 ,부산광역시 동래구 쇠미로51번길 30,(사직동),051-501-2561,http://sajik.ms.kr,남여공학,051-505-3396,  ,N,일반계,,전기,주간,19810305,19810305,20230615
C10,부산광역시교육청,7191073,사직초등학교,Sajik Elementary School,초등학교,부산광역시,부산광역시동래교육지원청,공립,47872 ,부산광역시 동래구 쇠미로81번길 7,(사직동/ 사직초등학교),051-500-3200, http://www.sajik.es.kr,남여공학,051-506-0929,  ,N,일반계,,전기,주간,19770901,19770901,20230615
C10,부산광역시교육청,7171023,사하중학교,Saha Middle School,중학교,부산광역시,부산광역시서부교육지원청,공립,49344 ,부산광역시 사하구 낙동대로302번길 35,(괴정동/사하중학교),051-602-0102,http://saha.ms.kr,남여공학,051-602-0115,  ,N,일반계,,전기,주간,19700113,19700113,20230615
C10,부산광역시교육청,7171065,사하초등학교,Saha Elementary School,초등학교,부산광역시,부산광역시서부교육지원청,공립,49343 ,부산광역시 사하구 낙동대로 266,(괴정동/사하초등학교),051-793-7200,www.saha.es.kr,남여공학,051-793-7271,  ,N,일반계,,전기,주간,19081006,19081006,20230615
C10,부산광역시교육청,7201083,삼덕초등학교,Samdeok Elementary School,초등학교,부산광역시,부산광역시북부교육지원청,공립,46912 ,부산광역시 사상구 삼덕로 24,(삼락동/ 삼덕초등학교),051-303-0242,http://www.samdok.es.kr,남여공학,051-303-0244,,N,일반계,,전기,주간,19791229,19791229,20230615
C10,부산광역시교육청,7150147,삼성여자고등학교,Samsung Girls High School,고등학교,부산광역시,부산광역시교육청,사립,49362 ,부산광역시 사하구 감천로43번길 45,(감천동/ 삼성여자고등학교),051-291-0808,http://www.samsung-g.hs.kr,여,051-291-0807,일반고,N,일반계,,전기,주간,19540305,19540305,20230615
C10,부산광역시교육청,7171037,삼성중학교,Samsung Middle School,중학교,부산광역시,부산광역시서부교육지원청,사립,49362 ,부산광역시 사하구 감천로43번길 45-2,(감천동/삼성중학교),051-960-0502,http://samsung.ms.kr,남,051-208-5323,  ,N,일반계,,전기,주간,19540305,19540305,20230615
C10,부산광역시교육청,7211091,삼어초등학교,Sameo Elementary School,초등학교,부산광역시,부산광역시해운대교육지원청,공립,48045 ,부산광역시 해운대구 삼어로91번길 73,(반여동/삼어초등학교),051-520-6500,http://sameo.es.kr,남여공학,051-522-0186,  ,N,해당없음,,전기,주간,20060301,20060501,20230615
C10,부산광역시교육청,7150430,삼정고등학교,Samjung High School,고등학교,부산광역시,부산광역시교육청,사립,46644 ,부산광역시 북구 시랑로118번길 53,(구포동/부산삼정고등학교),051-361-9802,www.sj.hs.kr,여,051-361-9809,일반고,N,일반계,,전기,주간,19721229,19731029,20230615
