시도교육청구분코드,시도교육청구분명,행정구역명,학원교습소구분명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료내용,수강료공개여부,기숙사학원여부,시설도로명주소,시설도로명상세주소,시설도로명우편번호,전화번호,수정일자
C10,부산광역시교육청,사하구,교습소,10833,손택과학교습소,20080110,20080110,개원,        ,99991231,18,9,입시.검정 및 보습,,과학(중),,"과학(중):150000, 과학(고):200000",Y,N,부산광역시 사하구 하신번영로 233,", 가락타운 2-3단지 상가 355동 2층 219호 (하단동, 가락타운2·3단지)",49430,051-291-5486,20231018
C10,부산광역시교육청,사하구,교습소,2000005875,솔레음음악교습소,20010427,20010427,개원,        ,99991231,60,5,예능(대),,초급피아노1,,"초급피아노1:120000, 초급피아노2:110000, 초급피아노3:100000, 중급피아노1:130000, 중급피아노2:120000, 중급피아노3:110000, 고급피아노1:140000, 고급피아노2:150000, 고급피아노3:160000, 고급피아노4:350000, 입시피아노1:400000, 입시피아노2:600000",Y,N,부산광역시 사하구 승학로131번길 37,", 1층 일부 (당리동, 청옥탕)",49322,051-294-0172,20231018
C10,부산광역시교육청,사하구,교습소,7424,솔벗서예교습소,20050330,20050330,개원,        ,99991231,13,9,기타(대),,서예주5회,,"서예주5회:130000, 서예주3회:110000, 서예주2회:90000, 서예주1회:70000",Y,N,부산광역시 사하구 하신번영로 417,", 503호 (하단동, 리버타운)",49301,051-204-0513,20231018
C10,부산광역시교육청,사하구,교습소,3000021111,송수학교습소,20220722,20220722,개원,        ,99991231,45,9,입시.검정 및 보습,,초등수학A,,"초등수학A:150000, 초등수학B:160000, 초등수학C:170000, 중등수학A:230000, 중등수학C:250000",Y,N,부산광역시 사하구 서포로30번길 26,", 상가 2층 201호 (구평동, e편한세상 사하1차)",49459,,20240121
C10,부산광역시교육청,사하구,교습소,3000016534,쇼팽피아노교습소,20170630,20170630,개원,        ,99991231,5,5,예능(대),,초급피아노,,초급피아노:130000,Y,N,부산광역시 사하구 사하로175번길 24,", 2층전부 (괴정동)",49382,,20231018
C10,부산광역시교육청,사하구,교습소,2000003783,수정피아노교습소,19870722,19870722,개원,        ,99991231,12,4,예능(대),,피아노(초급),,"피아노(초급):70000, 피아노(중급)1:80000, 피아노(중급)2:60000",Y,N,부산광역시 사하구 대티로 41,", 1층 (괴정동)",49320,051-292-4684,20231018
C10,부산광역시교육청,사하구,교습소,3000021267,수풀수학교습소,20221017,20221017,개원,        ,99991231,32,8,입시.검정 및 보습,,초등수학1,,"초등수학1:160000, 초등수학2:210000, 중등수학1:250000, 중등수학2:200000",Y,N,부산광역시 사하구 사하로 137,", 2층 (괴정동)",49394,,20231018
C10,부산광역시교육청,사하구,교습소,10991,수학여우다대낫개점수학교습소,20080227,20080227,개원,        ,99991231,48,8,입시.검정 및 보습,,,,"초등수학A:110000, 초등수학B:130000, 초등수학C:140000, 초등수학D:150000, 중등수학A:180000, 중등수학B:200000, 중등수학C:250000, 고등수학:350000",Y,N,부산광역시 사하구 다대로429번길 15,", 206호전부 (다대동)",49518,051-944-5563,20240121
C10,부산광역시교육청,사하구,교습소,3000017919,수학의달인수학교습소,20181213,20181213,개원,        ,99991231,18,9,입시.검정 및 보습,,초등수학,,"초등수학:170000, 중등수학:220000",Y,N,부산광역시 사하구 다대낙조2길 100,", 주상가 205호전부 (다대동, 다대동 롯데캐슬 몰운대아파트)",49497,,20231018
C10,부산광역시교육청,사하구,교습소,3000034118,수학키움수학교습소,20230921,20230921,개원,        ,        ,0,5,입시.검정 및 보습,보통교과,,보습,"수학:150000, 수학:200000, 수학:250000, ㅐㅕ:10000",Y, ,부산광역시 사하구 신산북로 43,2층 일부(신평동),49418,,20231029
C10,부산광역시교육청,사하구,교습소,2000005799,수화미술교습소,20000412,20000412,개원,        ,99991231,10,0,예능(대),,초급미술,,"초급미술:100000, 고급미술:110000",Y,N,부산광역시 사하구 사하로141번나길 13,(괴정동),49394,051-203-1963,20231018
C10,부산광역시교육청,사하구,교습소,13227,수화피아노교습소,20090928,20090928,개원,        ,99991231,10,5,예능(대),,초급피아노,,"초급피아노:130000, 고급피아노:150000",Y,N,부산광역시 사하구 사하로141번나길 13,", 1층일부 (괴정동)",49394,,20231018
C10,부산광역시교육청,사하구,교습소,3000018526,숙명그림숲미술교습소,20190626,20190626,개원,        ,99991231,14,7,예능(대),,초급미술,,"초급미술:115000, 중급미술:115000",Y,N,부산광역시 사하구 두송로26번길 47-1,", 4층 일부 (장림동)",49510,,20231018
C10,부산광역시교육청,사하구,교습소,3000021882,슈팅스타잉글리쉬영어교습소,20230407,20230407,개원,        ,99991231,48,8,국제화,,실용영어1,,"실용영어1:185000, 실용영어2:195000, 실용영어3:220000, 실용영어4:230000, 실용영어5:110000, 실용영어6:210000",Y,N,부산광역시 사하구 하신중앙로 170,", 상가동 103호 (신평동, 신평현대아파트)",49419,,20231018
C10,부산광역시교육청,사하구,교습소,3000021715,슈필아이교습소,20230221,20230221,개원,        ,99991231,54,9,기타(대),,초등교구1,,"초등교구1:94000, 초등교구2:84000, 초등교구3:120000, 초등교구4:200000, 초등교구5:180000, 초등교구6:150000",Y,N,부산광역시 사하구 다대낙조2길 85,", 402호 (다대동)",49501,,20231018
C10,부산광역시교육청,사하구,교습소,3000034035,슐레지안수학교습소,20230801,20230801,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,부산광역시 사하구 괴정로 166,"(괴정동,힐스테이트 사하역) 상가 301동 203호",49406,,20231018
C10,부산광역시교육청,사하구,교습소,3000021266,스마일영어교습소,20221017,20221017,개원,        ,99991231,72,8,입시.검정 및 보습,보통교과,,보습,"초등영어1:150000, 초등영어2:170000, 초등영어3:200000, 중등영어1:190000, 중등영어2:190000, 고등영어1:240000, 고등영어2:290000, 고등영어3:350000, 고등1:100001, 고등2:100002, 고등3:100000, 고등4:100000",Y,N,부산광역시 사하구 하신중앙로 265,", 410호 일부 (하단동, 가락타운2·3단지)",49429,null,20231210
C10,부산광역시교육청,사하구,교습소,3000018587,스타박쌤수학교습소,20190704,20190704,개원,        ,99991231,8,8,입시.검정 및 보습,,초등수학,,초등수학:100000,Y,N,부산광역시 사하구 장림시장5길 36,", 2층전부 (장림동)",49476,,20231018
C10,부산광역시교육청,사하구,교습소,3000020798,스텝아트미술교습소,20220308,20220308,개원,        ,99991231,12,4,예능(대),,초급미술1,,"초급미술1:60000, 초급미술2:150000, 초급미술3:70000",Y,N,부산광역시 사하구 다대로 473,", 현대아파트 상가1동 2층 33-2호 (다대동, 다대포현대아파트)",49520,,20231018
C10,부산광역시교육청,사하구,교습소,3000011469,승리음악교습소,20120507,20120507,개원,        ,99991231,18,9,예능(대),,초급,,"초급:60000, 중급:75000",Y,N,부산광역시 사하구 동매로 120,", 102호 (하단동, 한신혜성아파트)",49415,,20231018
C10,부산광역시교육청,사하구,교습소,3000019367,신쌤수학교습소,20200615,20200615,개원,        ,99991231,15,5,입시.검정 및 보습,,초등수학,,"초등수학:150000, 중등수학:250000, 고등수학:320000",Y,N,부산광역시 사하구 하신중앙로 265,", 355동 213호 전부 (하단동, 가락타운2·3단지)",49429,,20231018
C10,부산광역시교육청,사하구,교습소,3000019979,신영주영어교습소,20210330,20210330,개원,        ,99991231,54,9,입시.검정 및 보습,,중등영어A,,"중등영어A:170000, 중등영어B:64000, 중등영어C:129000, 고등영어A:247000, 고등영어B:91000, 고등영어C:183000",Y,N,부산광역시 사하구 비봉로 42,", 405호 전부 (신평동, 한신아파트상가동)",49419,,20231018
C10,부산광역시교육청,사하구,교습소,13214,쎈수학교습소,20090925,20090925,개원,        ,99991231,18,9,입시.검정 및 보습,,초등수학,,"초등수학:130000, 중등수학:170000",Y,N,부산광역시 사하구 하신번영로 387,", 에스케이상가 3층일부 (하단동)",49301,051-204-5855,20231018
C10,부산광역시교육청,사하구,교습소,3000034116,아레나뮤직음악교습소,20230921,20230921,개원,        ,        ,0,9,예능(대),,,, ,Y, ,부산광역시 사하구 낙동대로140번길 85,"상가 1층 일부(괴정동,반도보라아파트)",49346,,20231018
C10,부산광역시교육청,사하구,교습소,3000020065,아몬드미술교습소,20210510,20210510,개원,        ,99991231,27,9,예능(대),,초급미술,,"초급미술:130000, 중급미술:140000, 고급미술:150000",Y,N,부산광역시 사하구 낙동대로 280,", B115호 전부 (괴정동, 사하역 비스타 동원 302동)",49343,051-202-3816,20231018
C10,부산광역시교육청,사하구,교습소,9577,아우라국어교습소,20061108,20061108,개원,        ,99991231,30,9,입시.검정 및 보습,,국어(초등 주5회),,"국어(초등 주5회):200000, 국어(초등 주3회):130000, 국어(중등 주5회):250000, 국어(중등 주3회):150000, 국어(고등 주5회):350000, 국어(고등 주3회):280000",Y,N,부산광역시 사하구 하신번영로 233,", 355동 211호 (하단동, 가락타운2·3단지)",49430,,20231018
C10,부산광역시교육청,사하구,교습소,3000021459,아이러브수학교습소,20221214,20221214,개원,        ,99991231,6,5,입시.검정 및 보습,,초등수학,,"초등수학:150000, 중등수학:170000",Y,N,부산광역시 사하구 다대로 617,"상가동 115호(다대동,다대자유아파트)",49525,,20231018
C10,부산광역시교육청,사하구,교습소,14812,아이비티주니어하단영어교습소,20100707,20100707,개원,        ,99991231,28,7,입시.검정 및 보습,,초등영어-정규,,"초등영어-정규:170000, 초등영어-리딩:200000, 중등영어-리당:240000, 중등영어-정규:200000",Y,N,부산광역시 사하구 하신중앙로 265,", 355동상가 315호 일부 (하단동, 가락타운2·3단지)",49429,051-207-1405,20231018
C10,부산광역시교육청,사하구,교습소,3000020425,아이유영어교습소,20211110,20211110,개원,        ,99991231,24,6,입시.검정 및 보습,,초등영어,,"초등영어:184000, 중등영어:207000, 고등영어1:238000, 고등영어2:290000",Y,N,부산광역시 사하구 다대로 473,", 상가1동 3층 01호 전부 (다대동, 다대포현대아파트)",49520,,20231018
C10,부산광역시교육청,사하구,교습소,3000011876,아이톡영어교습소,20121022,20121022,개원,        ,99991231,24,6,입시.검정 및 보습,,초등영어1,,"초등영어1:170000, 초등영어2:168000, 중등영어1:189000, 중등영어2:210000",Y,N,부산광역시 사하구 다대로227번길 45,", 로얄베스토피아 상가동 301호 (장림동, 장림로얄베스토피아아파트)",49458,,20231018
C10,부산광역시교육청,사하구,교습소,3000020878,아인스영어교습소,20220412,20220412,개원,        ,99991231,18,9,입시.검정 및 보습,,중등영어,,"중등영어:300000, 고등영어:400000",Y,N,부산광역시 사하구 낙동대로 357,", 3층 (당리동)",49398,,20231018
C10,부산광역시교육청,사하구,교습소,3000020450,아트콩미술교습소,20211116,20211116,개원,        ,99991231,9,9,입시.검정 및 보습,,고급미술,,고급미술:84000,Y,N,부산광역시 사하구 다대낙조2길 215,", 상가 305호 일부 (다대동, 도시몰운대아파트)",49503,,20231018
C10,부산광역시교육청,사하구,교습소,2000004360,안녕피아노교습소,19910408,19910408,개원,        ,99991231,30,5,예능(대),,초급피아노1,,"초급피아노1:100000, 초급피아노2:90000, 중급피아노1:110000, 중급피아노2:100000, 고급피아노1:120000, 고급피아노2:110000",Y,N,부산광역시 사하구 감천로 24,", 상가동 101호 (감천동, 감천유림1차아파트)",49446,051-206-7726,20240303
C10,부산광역시교육청,사하구,교습소,3000010287,알까수학교습소,20110427,20110427,개원,        ,99991231,12,4,입시.검정 및 보습,,초등수학,,"초등수학:160000, 중등수학:210000, 고등수학:330000",Y,N,부산광역시 사하구 사하로141번나길 41,", 1층일부 (괴정동)",49394,051-908-5703,20231018
C10,부산광역시교육청,사하구,교습소,3000034318,알파영어괴정초점영어교습소,20231222,20231222,개원,        ,        ,0,4,입시.검정 및 보습,,,, ,Y, ,부산광역시 사하구 대티로1번길 22,", 스타클래스상가 108호(괴정동,괴정 스타클래스)",49319,,20231226
C10,부산광역시교육청,사하구,교습소,3000013511,양쌤수학교습소,20140616,20140616,개원,        ,99991231,18,6,입시.검정 및 보습,,초등수학,,"초등수학:200000, 중등수학:250000, 고등수학:400000",Y,N,부산광역시 사하구 낙동대로 261,", 상가동 104·105호 (괴정동, 자유아파트)",49379,,20231018
C10,부산광역시교육청,사하구,교습소,3000020843,어바웃아트미술교습소,20220329,20220329,개원,        ,99991231,27,9,예능(대),,고급미술A,,"고급미술A:80000, 고급미술B:120000, 고급미술C:160000",Y,N,부산광역시 사하구 신산북로 41,", 202호 (신평동, 사하코오롱하늘채상가동)",49420,,20231018
C10,부산광역시교육청,사하구,교습소,3000021046,엄쌤수학교습소,20220630,20220630,개원,        ,99991231,10,8,입시.검정 및 보습,,초등수학,,"초등수학:170000, 중등수학:190000",Y,N,부산광역시 사하구 대티로1번길 41,103호(괴정동),49319,,20231018
C10,부산광역시교육청,사하구,교습소,13789,에듀수학교습소,20091217,20091217,개원,20160115,20160714,18,2,입시.검정 및 보습,,초등수학1,,"초등수학1:110000, 초등수학2:170000, 초등수학3:240000, 중등수학1:170000, 중등수학2:250000, 중등수학3:280000, 고등수학1:220000, 고등수학2:390000, 고등수학3:280000",Y,N,부산광역시 사하구 감천로 24,", 감천유림1차아파트 상가동 1층 109호 (감천동, 감천유림1차아파트)",49446,051-292-0904,20231018
C10,부산광역시교육청,사하구,교습소,3000034361,에이치수학교습소,20240108,20240105,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,부산광역시 사하구 낙동대로 261,자유아파트상가동 208호(괴정동),49379,051-0000-0000,20240218
C10,부산광역시교육청,사하구,교습소,3000015448,에이플수학교습소,20160525,20160525,개원,        ,99991231,27,9,입시.검정 및 보습,,초등수학,,"초등수학:200000, 중등수학:250000, 고등수학:300000",Y,N,부산광역시 사하구 하신중앙로 265,", 상가동 501-5호 전부 (하단동, 가락타운2·3단지)",49429,,20231018
C10,부산광역시교육청,사하구,교습소,3000016831,엔씨마셀파수학교습소,20171101,20171101,개원,        ,99991231,10,5,입시.검정 및 보습,,초등수학,,"초등수학:160000, 중등수학:190000",Y,N,부산광역시 사하구 하신중앙로 265,", , 411호일부(411-2호) (하단동, 가락타운2·3단지 355동상가)",49429,,20231018
C10,부산광역시교육청,사하구,교습소,3000016819,엔씨마영재과학교습소,20171101,20171101,개원,        ,99991231,16,4,입시.검정 및 보습,,초등과학A,,"초등과학A:90000, 초등과학B:130000, 중등과학A:120000, 중등과학B:150000",Y,N,부산광역시 사하구 하신중앙로 265,", 411호일부(411-1호) (하단동, 가락타운2·3단지 355동상가)",49429,,20231018
C10,부산광역시교육청,사하구,교습소,3000019129,엔이(NE)능률주니어랩영어교습소,20200217,20200217,개원,        ,99991231,45,9,입시.검정 및 보습,,초등영어입문,,"초등영어입문:155000, 초등영어심화:175000, 중등영어1:220000, 중등영어2:220000, 고등영어:320000",Y,N,부산광역시 사하구 하신중앙로 180,", 3층 308호 전부 (신평동, 신익강변타운아파트)",49419,,20231018
C10,부산광역시교육청,사하구,교습소,3000020403,엘라영어교습소,20211102,20211102,개원,        ,99991231,70,7,입시.검정 및 보습,,초등영어1,,"초등영어1:180000, 초등영어2:190000, 초등영어3:200000, 초등영어4:210000, 초등영어5:220000, 중등영어1:250000, 중등영어2:270000, 중등영어3:290000, 중등영어4:310000, 중등영어5:330000",Y,N,부산광역시 사하구 다대낙조2길 100,", 206호 전부 (다대동, 다대동롯데캐슬몰운대아파트 주상가동)",49497,,20231018
C10,부산광역시교육청,사하구,교습소,3000011246,엘리트영어교습소,20120223,20120223,개원,        ,99991231,8,2,입시.검정 및 보습,,초등영어A,,"초등영어A:150000, 초등영어B:200000, 중등영어A:200000, 중등영어B:300000",Y,N,부산광역시 사하구 하신중앙로 265,", 355동 상가 501호 일부 (하단동, 가락타운2·3단지)",49429,051-208-3090,20231018
C10,부산광역시교육청,사하구,교습소,3000032053,엠에스명문수학교습소,20230724,20230724,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,부산광역시 사하구 다송로 38,5층 일부(다대동),49518,,20231018
C10,부산광역시교육청,사하구,교습소,13522,여섯줄기타교습소,20091109,20091109,개원,        ,99991231,21,7,예능(대),,기타(초급),,"기타(초급):73000, 기타(중급):80000, 기타(고급):110000",Y,N,부산광역시 사하구 낙동대로 515,", 2층일부 (하단동)",49309,051-206-0733,20231018
C10,부산광역시교육청,사하구,교습소,3000018098,역사또바기들사회교습소,20190221,20190221,개원,        ,99991231,15,5,입시.검정 및 보습,,초등사회,,"초등사회:90000, 중등사회:100000, 고등사회:150000",Y,N,부산광역시 사하구 하신중앙로 265,", 355동 217호 (하단동, 가락타운2·3단지)",49429,,20231018
C10,부산광역시교육청,사하구,교습소,3000011835,열린생각국어교습소,20120928,20120928,개원,        ,99991231,18,9,입시.검정 및 보습,,국어(초등저학년),,"국어(초등저학년):41000, 국어(초등고학년):39000",Y,N,부산광역시 사하구 비봉로 42,", 상가동 206호 (신평동, 한신아파트)",49419,,20231018
C10,부산광역시교육청,사하구,교습소,10474,영뮤직음악교습소,20070907,20070907,개원,        ,99991231,20,5,예능(대),예능(중),초급피아노,예능(중),"초급피아노:130000, 중급피아노:140000, 고급피아노1:150000, 고급피아노2:180000",Y,N,부산광역시 사하구 하신번영로 407,", 109호 (하단동,웰빙플라자)",49301,051-206-8909,20240303
C10,부산광역시교육청,사하구,교습소,3000034117,영어키움영어교습소,20230921,20230921,개원,        ,        ,0,4,입시.검정 및 보습,보통교과,,보통교과,"영어:150000, 영어:200000, 영어:250000, ㄴㄹ:10000",Y, ,부산광역시 사하구 신산북로 43,2층 일부(신평동),49418,,20231029
C10,부산광역시교육청,사하구,교습소,3000016504,영진수학교습소,20170620,20170620,개원,        ,99991231,24,4,입시.검정 및 보습,,초등수학,,"초등수학:250000, 중등수학A:300000, 중등수학B:200000, 고등수학A:360000, 고등수학B:400000, 고등수학C:250000",Y,Y,부산광역시 사하구 하신중앙로 304,", 3층일부 (하단동)",49414,,20231018
C10,부산광역시교육청,사하구,교습소,3000015622,예일영어교습소,20160726,20160726,개원,        ,99991231,81,9,입시.검정 및 보습,,초등영어A,,"초등영어A:180000, 초등영어B:190000, 초등영어C:200000, 중등영어A:250000, 중등영어B:200000, 중등영어C:190000, 고등영어A:250000, 고등영어B:300000, 고등영어C:350000",Y,N,부산광역시 사하구 감천로 33-1,", 2층 전부 (감천동)",49370,,20231018
C10,부산광역시교육청,사하구,교습소,3000016021,오르수학교습소,20161219,20161219,개원,        ,99991231,18,6,입시.검정 및 보습,,초등수학,,"초등수학:150000, 중등수학:200000, 고등수학:300000",Y,N,부산광역시 사하구 사하로141번길 51-6,", 104-2호 (괴정동)",49389,,20231018
C10,부산광역시교육청,사하구,교습소,3000016022,오르해법영어교습소,20161219,20161219,개원,        ,99991231,16,8,입시.검정 및 보습,,초등영어,,"초등영어:120000, 중등영어:160000",Y,N,부산광역시 사하구 사하로141번길 51-6,", 104-3호 (괴정동)",49389,,20231018
C10,부산광역시교육청,사하구,교습소,10644,오투수학교습소,20071112,20071112,개원,        ,99991231,18,9,입시.검정 및 보습,,초등수학,,"초등수학:170000, 중등수학:300000",Y,N,부산광역시 사하구 하신번영로177번길 54,(신평동),49431,051-207-8723,20231018
C10,부산광역시교육청,사하구,교습소,3000018079,옥당수학교습소,20190215,20190215,개원,        ,99991231,20,5,입시.검정 및 보습,,수학주3회반1,,"수학주3회반1:180000, 수학주5회반1:290000, 수학주3회반:300000, 수학주5회반:310000",Y,N,부산광역시 사하구 서포로30번길 8,", 301호 전부 (구평동)",49459,,20231018
C10,부산광역시교육청,사하구,교습소,3000018914,올리브영어교습소,20191211,20191211,개원,        ,99991231,48,8,입시.검정 및 보습,,중등영어,,"중등영어:400000, 중등영어주중:250000, 중등영어주말:180000, 고등영어:400000, 고등영어주중:200000, 고등영어주말:230000",Y,N,부산광역시 사하구 낙동대로 322-1,", 2층 전부 (괴정동)",49344,,20231018
C10,부산광역시교육청,사하구,교습소,3000021337,올림수학교습소,20221111,20221111,개원,        ,99991231,24,9,입시.검정 및 보습,,초등수학,,"초등수학:260000, 중등수학:310000, 고등수학:370000",Y,N,부산광역시 사하구 낙동대로 280,", 상가 B110호 (괴정동, 사하역 비스타 동원)",49343,,20231018
C10,부산광역시교육청,사하구,교습소,3000014995,우리수학교습소,20151230,20151230,개원,        ,99991231,18,6,입시.검정 및 보습,,초등 수학,,"초등 수학:180000, 중등 수학:210000, 고등 수학:250000",Y,N,부산광역시 사하구 다대로 474,", 도개공상가 202호 (다대동)",49490,,20231018
C10,부산광역시교육청,사하구,교습소,7397,움벨트국어교습소,20050407,20050407,개원,        ,99991231,18,9,입시.검정 및 보습,,초등국어,,"초등국어:80000, 중등국어:110000",Y,N,부산광역시 사하구 감천로21번길 35,", 상가동 202호 (감천동, 부영벽산파라빌)",49361,051-292-8808,20231018
C10,부산광역시교육청,사하구,교습소,2000005797,원아트미술교습소,20000412,20000412,개원,        ,99991231,45,9,예능(대),,고급미술1,,"고급미술1:80000, 고급미술2:100000, 고급미술3:120000, 초급미술1:130000, 초급미술2:140000",Y,N,부산광역시 사하구 서포로30번길 12,", 208호 전부 (구평동, e편한세상 사하2차)",49459,051-204-3667,20231018
C10,부산광역시교육청,사하구,교습소,3000019609,유림영어교습소,20201103,20201103,개원,        ,99991231,72,9,입시.검정 및 보습,,초등영어1,,"초등영어1:140000, 초등영어2:180000, 중등영어1:250000, 중등영어2:310000, 고등영어1:350000, 고등영어2:470000, 중등특강:120000, 고등특강:230000",Y,N,부산광역시 사하구 하신번영로 417,", 402호 일부 (하단동, 리버타운)",49301,,20231018
C10,부산광역시교육청,사하구,교습소,14390,유베스트영어교습소,20100422,20100422,개원,        ,99991231,21,7,입시.검정 및 보습,,중등영어,,"중등영어:150000, 고등영어(주4회):250000, 고등영어(주5회):300000",Y,N,부산광역시 사하구 괴정로 235-1,", 2층 (괴정동)",49384,,20231018
C10,부산광역시교육청,사하구,교습소,3000012699,윤선생우리집앞영어교습소,20130826,20130826,개원,        ,99991231,18,3,입시.검정 및 보습,,초등영어1,,"초등영어1:95000, 초등영어2:190000, 중등영어1:110000, 중등영어2:220000, 고등영어1:144000, 고등영어2:288000",Y,N,부산광역시 사하구 하신번영로 405,", 202호 일부 (하단동)",49301,070-7560-4218,20231018
C10,부산광역시교육청,사하구,교습소,3000017093,윤선생우리집앞영어교실부산다선영어교습소,20180212,20180212,개원,        ,99991231,27,9,입시.검정 및 보습,보통교과,초등영어,보습,"초등영어:200000, 중등영어:230000",Y,N,부산광역시 사하구 다송로 23,", 근린생활시설동 203호 전부 (다대동)",49515,null,20240303
C10,부산광역시교육청,사하구,교습소,3000013262,윤은영수학교습소,20140317,20140317,개원,        ,99991231,12,4,입시.검정 및 보습,,수학(초등1-4학년),,"수학(초등1-4학년):130000, 수학(초등5-6학년):150000, 수학(중등):200000",Y,N,부산광역시 사하구 승학로17번길 13,", 2층 일부 (당리동)",49316,051-206-3332,20231018
C10,부산광역시교육청,사하구,교습소,11818,윤정주수학교습소,20081117,20081117,개원,        ,99991231,21,7,입시.검정 및 보습,,수학(초등),,"수학(초등):150000, 수학(중등):200000, 수학(고등):250000",Y,N,부산광역시 사하구 다대로429번길 20,", 상가2동 206호 (다대동, 삼환아파트)",49519,,20231018
C10,부산광역시교육청,사하구,교습소,12944,으뜸수학교습소,20090818,20090818,개원,        ,99991231,24,8,입시.검정 및 보습,,초등수학1,,"초등수학1:150000, 초등수학2:168000, 중등수학1:189000, 중등수학2:210000",Y,N,부산광역시 사하구 다대로227번길 45,", 장림로얄베스토피아아파트상가 302호 (장림동, 장림로얄베스토피아아파트)",49458,051-261-7709,20231018
C10,부산광역시교육청,사하구,교습소,3000019009,이끌림음악교습소,20200107,20200107,개원,        ,99991231,16,8,예능(대),예능(중),초급음악,음악,"초급음악:130000, 중급음악:140000, 고급음악:150000",Y,N,부산광역시 사하구 장평로 115,", 3층 일부 (장림동)",49483,null,20231127
C10,부산광역시교육청,사하구,교습소,3000021457,이든플루트교습소,20221214,20221214,개원,        ,99991231,6,7,예능(대),,초급플루트,,"초급플루트:120000, 중급플루트:160000, 고급플루트:200000",Y,N,부산광역시 사하구 하신중앙로 265,", 3단지 상가 309-2호 (하단동, 가락타운2·3단지)",49429,,20231018
C10,부산광역시교육청,사하구,교습소,3000021147,이레쏠영어교습소,20220809,20220809,개원,        ,99991231,48,8,국제화,,초등실용영어1,,"초등실용영어1:180000, 초등실용영어2:108000, 초등실용영어3:190000, 초등실용영어4:114000, 중등실용영어1:304000, 중등실용영어2:234000",Y,N,부산광역시 사하구 승학로 152,", 2층 (괴정동)",49343,,20231018
C10,부산광역시교육청,사하구,교습소,3000021284,이로운수학교습소,20221024,20221024,개원,        ,99991231,36,9,입시.검정 및 보습,,초등수학1,,"초등수학1:180000, 초등수학2:230000, 중등수학1:230000, 중등수학2:300000",Y,N,부산광역시 사하구 다송로 23,", 202호 (다대동, 다대 롯데캐슬 블루)",49515,,20231018
C10,부산광역시교육청,사하구,교습소,3000019366,이룸수학교습소,20200615,20200615,개원,        ,99991231,30,6,입시.검정 및 보습,,초등수학1,,"초등수학1:150000, 초등수학2:180000, 중등수학1:200000, 중등수학2:230000, 고등수학1:280000",Y,N,부산광역시 사하구 다대로 473,", 상가1동 3층 11-1호 전부 (다대동, 다대포현대아파트)",49520,,20231018
C10,부산광역시교육청,사하구,교습소,3000017834,이매쓰수학교습소,20181109,20181109,개원,        ,99991231,35,7,입시.검정 및 보습,,초등수학1,,"초등수학1:140000, 초등수학2:170000, 중등수학1:290000, 중등수학2:190000, 중등수학3:230000",Y,N,부산광역시 서구 부용로 1,"YJ빌딩 301호(서대신동1가,YJ빌딩)",49235,051-203-7331,20240317
C10,부산광역시교육청,사하구,교습소,8102,이샘수학교습소,20050909,20050909,개원,        ,99991231,6,5,입시.검정 및 보습,보통교과,초등수학1,보습,"초등수학1:170000, 초등수학2:200000, 중등수학1:250000, 중등수학2:300000, 고등수학1:300000, 고등수학2:350000, 고등수학3:400000",Y,N,부산광역시 사하구 하신중앙로 265,", 355동 203호 전부 (하단동, 가락타운2·3단지)",49429,null,20240317
C10,부산광역시교육청,사하구,교습소,3000034489,이쌤영어교습소,20240307,20240307,개원,        ,        ,0,0,입시.검정 및 보습,보통교과,초등영어1,보습,"초등영어1:180000, 초등영어2:170000, 초등영어3:200000, 중등영어1:250000",Y, ,부산광역시 사하구 대티로1번길 22,괴정 스타클래스 109동 204호(괴정동),49319,,20240310
C10,부산광역시교육청,사하구,교습소,3000016120,이아름바이올린교습소,20170117,20170117,개원,        ,99991231,9,9,예능(대),,초급바이올린,,"초급바이올린:120000, 중급바이올린:150000, 고급바이올린:180000",Y,N,부산광역시 사하구 하신번영로 365,", 146동상가 3층 302호 전부 (하단동, 가락타운1단지)",49305,,20231018
C10,부산광역시교육청,사하구,교습소,3000010666,이지.원매스수학교습소,20110810,20110810,개원,        ,99991231,4,7,입시.검정 및 보습,,초등-교구수학,,"초등-교구수학:82000, 초등-교과수학:50000",Y,N,부산광역시 사하구 괴정로 166,", 상가 302동 215호 (괴정동, 힐스테이트 사하역)",49406,051-206-8550,20231018
C10,부산광역시교육청,사하구,교습소,3000030033,이지.원잉글리시영어교습소,20230704,20230707,개원,        ,        ,0,0,입시.검정 및 보습,,초등영어,,"초등영어:180000, 중등영어:180000",Y,N,부산광역시 사하구 괴정로 166,302동 216호,49406,,20231018
C10,부산광역시교육청,사하구,교습소,3000021360,일퍼센트수학교습소,20221121,20221121,개원,        ,99991231,10,5,입시.검정 및 보습,,초등수학,,"초등수학:200000, 중등수학:250000",Y,N,부산광역시 사하구 승학로 71,", 2층 일부 (당리동)",49323,,20231018
